BELGRADE_cloud_cover,BELGRADE_global_radiation,BELGRADE_humidity,BELGRADE_precipitation,BELGRADE_pressure,BELGRADE_sunshine,BELGRADE_temp_max,BELGRADE_temp_mean,BELGRADE_temp_min
1,3.06,0.49,0.0,1.0145,12.1,36.4,30.1,22.2
1,3.07,0.48,0.0,1.0144,12.2,36.4,29.7,23.5
1,3.0,0.41,0.0,1.0091,11.0,35.7,30.0,26.9
5,1.93,0.7,0.41,1.0094,4.5,29.7,21.7,18.0
3,2.88,0.63,0.0,1.0169,8.9,21.3,16.5,13.8
2,3.05,0.55,0.0,1.0147,10.6,24.1,18.5,11.3
3,2.99,0.56,0.0,1.0171,11.9,25.0,19.4,12.6
0,3.16,0.42,0.0,1.0142,13.3,29.4,23.1,13.6
5,2.49,0.6,2.04,1.0109,7.9,29.5,22.4,19.2
3,2.92,0.65,0.0,1.0121,9.6,24.5,19.6,16.8
6,2.56,0.63,0.0,1.0136,6.9,24.2,19.7,16.9
1,3.12,0.59,0.0,1.0136,12.6,29.5,24.0,15.7
2,3.18,0.62,0.0,1.0113,12.8,34.5,24.4,19.7
8,1.17,0.78,0.35,1.012,1.0,21.6,15.6,12.8
3,2.7,0.65,0.0,1.0159,10.0,21.0,15.6,12.1
0,3.0,0.48,0.0,1.0144,12.6,28.3,21.6,12.1
2,2.69,0.62,0.0,1.0174,10.7,27.1,21.4,16.7
2,3.19,0.53,0.05,1.0171,11.8,28.5,22.3,14.6
4,2.79,0.59,0.0,1.0159,11.0,26.1,22.1,17.8
4,2.63,0.51,0.0,1.0182,7.4,25.2,20.6,15.5
2,2.85,0.53,0.0,1.0162,11.7,26.0,20.8,13.6
5,1.59,0.59,0.0,1.0173,4.3,23.2,17.4,15.4
2,2.92,0.55,0.0,1.0175,10.0,25.4,19.3,10.2
5,2.31,0.61,0.8,1.0123,7.4,30.7,22.4,14.5
3,2.76,0.58,0.0,1.017,8.0,22.8,18.0,13.7
2,2.5,0.65,0.0,1.0188,9.3,23.1,17.0,11.8
0,3.01,0.52,0.21,1.0147,11.6,29.6,22.8,13.4
5,1.67,0.78,0.62,1.0163,3.6,27.6,20.9,17.6
3,2.08,0.72,0.16,1.0176,9.3,25.7,21.0,17.3
3,2.55,0.58,0.0,1.0174,9.2,25.4,20.2,16.3
1,2.94,0.6,0.0,1.0172,11.3,24.8,18.1,12.2
0,2.98,0.56,0.0,1.0169,12.3,27.0,21.5,14.1
0,2.94,0.48,0.0,1.0164,12.3,30.6,23.4,17.7
0,2.93,0.47,0.0,1.0129,11.3,31.8,25.3,18.5
2,2.12,0.55,0.0,1.0145,8.6,30.5,24.3,21.4
2,2.35,0.64,0.0,1.0161,10.0,29.8,24.2,18.5
4,2.49,0.69,0.08,1.0175,8.9,27.1,20.3,18.2
1,2.5,0.61,0.0,1.0206,10.0,24.5,18.8,14.2
5,2.19,0.64,0.0,1.0207,7.2,25.6,19.5,15.0
1,2.4,0.63,0.0,1.0181,10.0,28.4,20.3,13.7
0,2.52,0.51,0.0,1.0186,11.2,27.7,21.5,15.3
1,2.62,0.5,0.0,1.0164,11.2,29.4,22.6,15.2
0,2.53,0.54,0.0,1.0151,10.2,29.4,22.9,16.6
0,2.33,0.59,0.0,1.0146,9.8,29.6,21.9,16.3
0,2.16,0.57,0.0,1.0146,10.2,29.4,22.7,15.4
3,2.36,0.47,0.0,1.0139,9.7,31.4,24.2,19.4
4,1.14,0.78,0.0,1.0212,2.3,23.4,18.6,16.3
1,2.28,0.64,0.0,1.0162,8.6,29.4,22.6,14.2
0,2.36,0.57,0.0,1.0201,10.7,24.7,19.7,15.4
1,2.45,0.53,0.0,1.0201,10.7,26.4,18.9,13.0
0,2.1,0.54,0.0,1.0192,8.8,29.0,19.8,12.0
1,2.2,0.59,0.0,1.0211,10.4,27.9,20.2,14.2
0,2.34,0.49,0.0,1.0202,9.8,33.7,24.2,16.2
0,2.28,0.52,0.0,1.019,10.2,35.3,25.0,17.2
0,2.14,0.54,0.0,1.0194,9.9,34.3,26.1,18.7
0,2.08,0.49,0.0,1.024,9.7,29.5,22.7,18.2
0,1.96,0.5,0.0,1.024,9.6,29.0,22.5,16.3
3,1.71,0.53,0.0,1.0212,7.1,31.1,24.3,18.1
0,1.91,0.59,0.0,1.0205,9.3,31.2,23.9,18.3
1,1.84,0.52,0.0,1.0156,5.5,32.8,24.4,19.2
3,1.64,0.55,0.0,1.02,7.7,27.6,21.5,17.6
0,2.13,0.5,0.0,1.0225,9.5,27.2,19.9,16.0
0,2.13,0.48,0.0,1.0163,9.9,31.4,22.9,16.2
4,1.75,0.47,0.0,1.0096,7.2,34.0,24.5,18.6
8,0.55,0.75,0.05,1.011,0.0,23.2,19.1,18.1
0,2.01,0.49,0.0,1.0086,9.8,33.6,25.8,17.6
6,1.27,0.56,1.01,1.0104,4.6,31.8,21.0,13.2
8,0.89,0.67,0.0,1.0207,0.1,15.5,12.8,10.5
5,0.7,0.68,0.0,1.021,0.7,13.1,9.5,7.9
4,1.38,0.63,0.0,1.0228,2.7,16.3,10.9,6.2
4,1.88,0.7,0.0,1.0267,8.9,16.9,10.4,5.4
2,1.62,0.68,0.0,1.0301,7.4,17.0,11.2,6.5
3,1.65,0.55,0.0,1.0316,6.0,16.4,11.9,9.9
0,1.93,0.48,0.0,1.0284,9.3,18.5,12.2,7.6
1,1.97,0.43,0.0,1.0251,9.4,21.6,14.8,9.6
2,1.88,0.43,0.0,1.0183,9.3,23.2,17.2,11.6
4,1.42,0.46,0.0,1.0163,5.2,24.7,17.6,14.1
7,0.66,0.75,0.06,1.0121,0.0,17.5,13.8,12.2
1,1.67,0.71,0.0,1.0196,8.9,24.4,17.1,10.8
5,1.37,0.67,0.0,1.0192,4.8,22.3,17.3,13.8
0,1.71,0.62,0.0,1.0143,8.4,24.6,18.1,14.9
8,1.12,0.63,0.67,1.0074,1.9,20.6,16.4,14.1
8,0.83,0.86,0.16,1.0094,1.1,17.5,12.3,10.3
3,0.92,0.78,0.0,1.0163,3.1,16.6,11.1,9.4
0,1.64,0.65,0.0,1.0184,9.2,23.0,15.4,7.1
6,1.5,0.59,0.0,1.0172,6.4,25.6,17.4,12.0
7,0.8,0.7,0.0,1.0178,0.0,18.6,15.6,13.6
8,0.92,0.7,0.0,1.0166,0.4,18.7,15.3,13.3
8,0.71,0.83,0.0,1.0219,0.8,17.1,13.1,10.5
1,1.35,0.76,0.0,1.0224,6.0,18.3,12.5,8.7
7,0.65,0.68,0.0,1.0204,0.0,16.8,13.3,10.4
1,1.43,0.57,0.0,1.0203,8.0,20.3,13.9,11.0
2,1.31,0.5,0.0,1.0212,7.4,18.8,13.6,10.4
6,0.86,0.51,0.0,1.0248,1.3,19.3,14.1,12.2
7,0.75,0.65,0.77,1.0259,0.0,18.6,14.8,11.0
8,0.2,0.91,0.14,1.029,0.0,14.4,10.9,10.4
2,1.28,0.73,0.0,1.032,7.2,13.3,7.4,5.0
3,1.37,0.58,0.0,1.0328,7.1,11.0,5.2,3.0
0,1.49,0.5,0.0,1.0303,8.7,10.4,4.5,0.7
2,1.34,0.45,0.0,1.0246,6.9,11.4,4.8,0.9
1,1.28,0.61,0.0,1.0246,6.4,11.0,3.7,0.4
0,1.22,0.66,0.0,1.0253,7.1,10.4,3.7,-1.7
6,0.55,0.7,0.02,1.023,0.5,8.1,5.1,0.7
8,0.28,0.81,0.0,1.0264,0.0,7.5,5.6,4.7
8,0.54,0.61,0.0,1.0308,0.9,9.9,7.1,4.8
0,1.26,0.61,0.0,1.0346,8.3,9.9,4.4,0.7
5,0.37,0.72,0.0,1.0303,0.0,7.4,5.4,0.0
3,1.04,0.74,0.0,1.026,6.0,12.2,5.9,3.8
0,1.13,0.78,0.0,1.021,6.6,9.9,4.8,0.1
4,0.78,0.61,0.26,1.017,2.7,18.2,10.9,3.0
6,0.44,0.87,0.0,1.0114,0.2,15.2,11.6,9.0
8,0.16,0.97,0.24,1.0125,0.0,11.2,8.4,7.9
4,0.49,0.89,0.0,1.0131,1.4,10.0,7.0,5.9
6,1.06,0.62,0.0,1.01,6.7,20.2,14.0,4.7
5,0.43,0.65,0.04,1.0077,1.1,19.3,12.4,8.6
8,0.15,0.92,0.99,1.0184,0.0,8.6,6.9,6.6
8,0.27,0.9,0.05,1.0228,0.0,8.4,7.4,5.8
8,0.16,0.93,0.94,1.0222,0.0,7.8,6.9,6.6
7,0.12,0.88,0.0,1.0241,0.0,7.6,7.1,5.9
7,0.7,0.81,0.22,1.0248,3.6,11.6,7.8,4.1
8,0.21,0.95,1.12,1.0087,0.0,9.1,6.9,6.1
8,0.16,0.95,2.8,1.0052,0.0,6.6,5.3,4.9
8,0.25,0.95,0.54,1.0043,0.0,4.9,3.8,3.2
5,0.75,0.73,0.0,1.0082,3.9,9.3,6.5,1.0
5,0.16,0.61,0.0,1.009,0.0,12.9,12.0,7.8
7,0.22,0.77,1.29,1.0068,0.0,14.8,12.0,10.5
5,0.37,0.75,1.13,1.0069,0.0,14.9,12.8,10.6
7,0.53,0.9,0.16,1.0048,3.2,19.0,10.3,9.5
2,0.9,0.81,0.01,1.0155,5.7,16.1,10.1,7.2
7,0.67,0.85,0.24,1.0189,3.0,12.0,9.7,6.9
4,0.69,0.75,0.0,1.0187,4.4,14.1,10.2,8.0
8,0.19,0.91,0.0,1.0208,0.0,9.7,6.7,5.4
8,0.14,0.88,0.1,1.0262,0.0,7.0,4.1,3.7
8,0.25,0.87,0.0,1.0317,0.0,3.7,3.2,2.5
5,0.43,0.79,0.0,1.0323,0.3,6.2,3.5,2.3
1,0.89,0.69,0.09,1.0228,7.1,9.1,3.8,0.4
7,0.28,0.86,0.56,1.0101,0.9,7.5,6.2,2.7
7,0.53,0.75,0.0,1.0124,2.4,14.5,7.7,4.5
8,0.16,0.93,1.61,1.0174,0.0,5.8,1.0,0.2
8,0.19,0.83,0.87,1.0201,0.0,0.4,-4.1,-4.6
8,0.18,0.94,0.37,1.0184,0.0,-3.2,-3.9,-5.0
4,0.49,0.87,0.0,1.0153,1.8,-2.2,-3.6,-5.1
0,0.89,0.82,0.0,1.0215,6.3,3.7,-2.5,-4.2
2,0.95,0.78,0.0,1.0221,2.8,0.7,-2.4,-6.6
8,0.64,0.81,0.08,1.0118,1.8,2.5,1.1,-2.6
8,0.24,0.97,0.07,1.0141,0.0,1.6,-0.2,-1.0
8,0.25,0.9,0.0,1.0202,0.0,0.4,-0.1,-1.0
6,0.45,0.83,0.03,1.0201,1.9,3.8,1.9,0.0
6,0.58,0.81,0.0,1.0209,0.6,7.5,5.2,1.5
5,0.22,0.91,1.43,1.0138,0.0,7.9,6.3,4.2
4,0.4,0.77,0.19,1.0213,1.8,8.9,6.3,4.8
8,0.23,0.8,0.14,1.0202,0.0,10.3,8.3,3.8
0,0.75,0.77,0.0,1.0244,6.2,10.3,6.3,4.9
5,0.62,0.67,0.24,1.025,5.1,7.5,5.6,4.8
8,0.19,0.89,0.07,1.0293,0.0,4.8,2.9,1.8
4,0.69,0.83,0.0,1.0303,3.6,4.5,0.8,-0.3
3,0.9,0.8,0.0,1.0333,7.0,6.5,0.5,-2.8
8,0.48,0.79,0.0,1.0326,0.2,7.1,4.8,0.0
5,0.32,0.75,0.15,1.0272,1.3,10.2,7.2,3.2
8,0.47,0.68,0.0,1.0297,1.5,13.0,10.4,6.9
0,0.87,0.72,0.0,1.0248,7.5,15.8,9.1,4.6
0,0.83,0.78,0.0,1.0191,7.4,11.8,7.5,3.2
5,0.77,0.96,0.02,1.0168,1.0,7.6,2.0,-0.6
0,0.89,0.92,0.0,1.0139,5.2,7.4,3.0,0.1
4,0.28,0.68,0.0,1.0078,0.0,11.3,8.2,1.8
5,0.57,0.79,0.0,1.0114,1.7,12.3,7.9,4.6
2,0.82,0.81,0.0,1.0179,6.7,13.1,7.6,3.9
4,0.75,0.64,0.0,1.0187,4.8,16.3,10.3,3.4
6,0.81,0.46,0.0,1.0151,4.7,19.6,12.2,9.6
8,0.13,0.88,0.05,1.0231,0.0,11.0,5.3,4.6
8,0.26,0.89,0.14,1.0295,0.0,4.7,3.5,3.0
8,0.23,0.95,1.04,1.0299,0.0,3.0,0.7,0.5
8,0.19,0.96,0.0,1.0246,0.0,2.9,1.5,0.4
8,0.24,0.86,0.0,1.0266,0.0,2.7,2.3,1.2
5,0.35,0.78,0.0,1.0285,0.0,3.7,1.2,0.1
4,1.09,0.83,0.0,1.0292,5.6,4.4,-0.6,-1.8
0,1.05,0.77,0.0,1.0306,6.5,5.0,0.6,-2.6
2,0.96,0.81,0.0,1.0317,5.7,5.7,1.2,-3.4
3,0.91,0.69,0.0,1.0278,5.8,12.1,6.7,-0.8
8,0.22,0.85,0.0,1.0267,0.3,8.0,3.5,2.2
5,0.62,0.83,0.0,1.0229,1.7,8.3,4.3,0.8
0,1.05,0.71,0.0,1.0207,8.1,8.7,3.8,2.2
1,1.01,0.7,0.0,1.0156,7.2,8.6,3.7,1.5
6,0.49,0.77,0.0,1.0131,0.0,5.4,3.4,1.2
8,0.29,0.9,0.42,1.0105,0.2,4.0,1.8,1.1
8,0.42,0.94,0.18,1.0146,0.0,1.8,1.3,0.5
6,1.06,0.67,0.62,1.0104,6.5,10.6,5.7,-0.3
5,0.69,0.81,0.1,1.0074,2.8,14.5,7.6,5.8
0,0.98,0.71,0.0,1.0155,7.9,13.1,7.2,3.8
4,0.97,0.68,0.0,1.0155,5.4,17.3,8.7,4.4
5,0.68,0.71,0.02,1.0046,1.7,11.0,7.0,3.6
8,0.23,0.85,1.54,0.9921,0.0,9.1,6.2,4.6
8,0.17,0.85,0.16,0.9982,0.0,6.1,5.2,4.4
7,0.26,0.77,0.0,1.0176,0.0,5.7,4.3,3.4
4,1.07,0.58,0.14,1.0142,4.9,6.5,3.1,1.8
2,1.36,0.58,0.0,1.0197,8.3,15.2,8.6,1.8
5,0.91,0.55,0.0,1.0201,2.5,12.5,8.8,2.6
8,0.52,0.79,0.28,1.013,0.2,13.0,9.6,8.2
1,1.34,0.63,0.0,1.0133,8.8,17.4,10.9,5.4
4,1.04,0.54,0.0,1.0125,3.8,19.0,12.5,8.8
7,0.41,0.73,0.57,1.009,0.0,13.6,10.1,8.5
6,0.32,0.8,0.28,1.0099,0.0,9.7,5.5,3.6
5,1.36,0.69,0.19,1.0117,6.8,10.4,5.7,0.9
3,0.72,0.79,0.0,1.0164,2.6,8.5,5.2,3.5
5,0.91,0.49,0.0,1.0128,1.9,11.6,7.7,2.9
3,1.21,0.67,0.0,1.0195,5.6,9.4,4.4,3.2
5,0.88,0.79,0.0,1.0332,2.1,7.7,3.6,0.2
8,0.68,0.85,0.0,1.0339,0.0,5.6,3.0,2.1
0,1.66,0.74,0.0,1.0314,8.6,7.3,2.4,-1.5
2,1.62,0.58,0.0,1.019,9.4,9.6,3.5,-1.0
8,0.57,0.79,0.17,1.0167,0.7,5.0,3.1,1.4
7,0.95,0.66,0.06,1.0136,2.4,9.6,5.2,1.5
7,0.67,0.8,0.03,1.0169,1.2,4.8,2.8,1.7
4,1.18,0.62,0.0,1.0312,5.9,1.7,-2.2,-5.0
6,0.42,0.74,0.02,1.0259,0.0,1.6,-0.6,-5.2
1,1.57,0.51,0.0,1.0153,7.3,10.6,4.9,0.0
8,0.7,0.52,0.18,1.0004,0.0,8.4,5.8,3.2
8,0.32,0.85,0.4,0.9991,0.0,6.4,3.6,2.3
8,0.46,0.96,2.61,0.9999,0.0,5.1,1.7,1.0
2,1.76,0.71,0.0,1.0041,8.2,12.1,5.2,0.2
8,0.32,0.86,0.0,1.0062,0.0,4.6,1.7,1.2
8,0.72,0.8,0.79,0.9971,0.0,7.4,2.8,0.5
6,0.39,0.92,0.01,0.9965,0.0,2.0,0.4,0.0
4,0.95,0.68,0.0,1.0064,5.5,4.4,1.2,-1.7
4,0.95,0.74,0.0,1.0142,3.6,2.5,0.3,-1.5
2,1.9,0.49,0.0,1.0128,10.1,11.4,4.9,-2.1
5,1.63,0.43,0.39,1.0087,5.3,13.6,8.8,3.0
8,0.39,0.88,0.34,1.0103,0.0,9.4,4.5,3.6
8,1.09,0.7,0.76,1.0064,0.1,6.0,2.3,0.9
8,0.38,0.93,1.38,1.0065,0.0,3.0,1.2,0.5
8,0.37,0.97,1.1,1.0112,0.0,1.2,0.7,0.2
8,0.36,0.88,0.0,1.0201,0.0,1.8,1.0,0.6
7,1.34,0.73,0.0,1.0208,4.2,6.0,2.4,0.0
5,2.0,0.53,0.65,1.0115,7.1,10.0,6.6,0.6
7,0.43,0.95,0.29,1.0134,0.0,8.3,1.7,0.4
7,1.03,0.76,0.0,1.0083,1.3,12.7,7.8,1.1
2,1.54,0.71,0.0,1.0158,4.8,12.3,8.4,5.1
4,1.97,0.45,0.0,1.0048,7.7,21.0,14.4,7.0
8,0.47,0.72,0.67,0.9998,0.0,14.6,9.8,8.7
5,2.24,0.52,0.0,1.0104,9.2,10.4,6.8,4.8
2,1.69,0.57,0.0,1.0213,7.9,6.7,3.3,1.6
7,1.95,0.45,0.04,1.0211,5.5,9.8,6.0,-2.2
3,2.09,0.56,0.45,1.0137,9.0,18.7,13.5,6.6
8,0.78,0.79,0.5,1.0123,0.0,15.8,12.0,10.4
5,0.35,0.89,0.12,1.0125,0.0,12.0,8.1,7.4
3,2.33,0.62,0.0,1.0147,9.7,16.6,10.3,3.9
6,1.54,0.65,0.38,1.0119,5.5,15.6,11.0,6.0
4,2.12,0.66,0.38,1.0093,9.8,16.4,11.2,7.4
8,0.38,0.83,0.69,1.0085,0.0,10.8,6.7,6.4
7,1.39,0.67,0.06,1.011,4.6,10.6,7.0,4.0
8,0.18,0.85,0.44,1.0139,0.0,7.4,6.0,3.0
2,2.42,0.55,0.0,1.0145,10.2,15.8,10.6,4.2
7,1.5,0.56,0.66,1.0101,3.3,17.8,12.8,8.4
7,1.83,0.64,0.4,1.0097,6.9,17.5,11.2,7.8
5,1.94,0.63,0.0,1.0196,7.3,14.2,9.4,7.4
6,1.61,0.55,0.0,1.0226,4.8,16.0,12.0,7.0
7,1.12,0.58,0.0,1.0195,0.1,14.4,12.1,10.6
5,1.72,0.61,0.0,1.015,3.4,17.8,13.9,9.8
4,2.18,0.51,0.01,1.0165,7.2,19.5,14.0,11.0
3,2.42,0.56,0.0,1.0148,8.9,16.5,12.7,10.0
4,2.01,0.56,0.0,1.012,7.3,20.5,15.2,10.6
3,2.48,0.48,0.0,1.013,8.4,21.0,16.2,10.5
8,0.73,0.77,0.2,1.0183,0.4,18.2,8.4,5.6
1,2.8,0.62,0.0,1.0242,9.7,14.0,8.0,1.6
0,2.96,0.37,0.0,1.0179,11.7,22.2,15.0,6.3
8,0.79,0.73,1.39,1.0109,0.0,15.4,13.0,11.6
6,1.27,0.65,0.06,1.0198,7.2,11.8,4.9,4.4
5,2.28,0.49,0.0,1.02,7.7,8.0,3.7,1.4
7,0.7,0.74,0.31,1.0177,0.1,6.1,3.4,0.8
5,2.38,0.63,0.0,1.0178,6.4,11.3,6.7,0.0
6,2.27,0.49,0.0,1.0133,7.2,17.2,11.9,5.1
8,1.04,0.7,0.0,1.0135,1.4,15.2,12.1,9.8
0,3.1,0.5,0.0,1.0131,12.2,21.2,14.8,7.6
2,2.89,0.49,0.0,1.014,10.8,23.1,16.6,10.0
3,2.27,0.56,0.0,1.014,7.3,20.9,15.0,10.6
3,2.82,0.66,0.55,1.0105,10.2,23.8,15.3,9.4
8,0.4,0.87,0.75,1.0173,0.0,12.8,2.6,1.5
8,0.8,0.83,0.14,1.0157,0.0,8.3,5.6,1.5
8,1.43,0.78,0.0,1.0169,0.3,13.1,10.0,5.3
4,2.55,0.69,0.0,1.02,5.6,17.7,12.5,9.8
6,2.22,0.6,0.1,1.0146,3.6,18.6,14.0,9.7
8,2.06,0.68,0.0,1.0115,3.6,17.6,13.8,11.0
4,2.16,0.51,0.0,1.013,4.7,18.5,14.0,11.6
0,3.21,0.46,0.0,1.0164,12.0,19.7,13.7,8.8
1,3.22,0.42,0.0,1.0166,11.7,24.2,17.2,10.0
5,2.74,0.39,0.0,1.0141,8.7,27.3,20.8,12.5
5,2.95,0.41,0.0,1.0164,9.9,26.1,21.2,14.3
8,1.39,0.37,0.0,1.0141,0.4,27.2,22.0,18.8
4,2.12,0.64,0.02,1.0182,5.7,25.4,18.8,15.8
2,2.89,0.59,0.0,1.0239,10.5,23.8,17.6,11.8
6,2.18,0.52,0.0,1.023,3.1,20.4,15.6,9.1
5,1.94,0.51,0.0,1.0167,0.7,20.7,16.4,7.7
4,3.19,0.4,0.16,1.0127,12.3,23.1,17.6,8.1
7,0.98,0.76,0.08,1.0153,0.2,17.5,12.5,11.4
5,2.82,0.56,0.0,1.0146,9.9,20.6,15.6,7.3
5,2.19,0.63,0.0,1.0138,0.8,18.0,14.5,13.1
6,2.8,0.54,0.0,1.0125,8.3,21.1,16.8,12.5
5,2.3,0.5,0.03,1.0109,6.4,22.7,16.8,12.8
5,1.95,0.61,0.0,1.0117,1.9,21.8,17.2,11.8
3,3.02,0.6,0.01,1.0093,10.1,26.2,20.0,12.5
7,2.72,0.52,0.0,1.0106,9.7,26.7,21.1,17.0
3,3.09,0.5,0.0,1.0136,10.6,27.2,21.3,15.4
7,1.32,0.66,0.06,1.0133,1.5,24.0,19.5,16.4
7,1.26,0.76,0.8,1.0185,0.1,19.1,13.9,12.2
8,0.69,0.78,0.59,1.0212,0.0,12.2,10.5,9.7
8,0.64,0.82,0.01,1.0189,0.0,14.2,12.3,10.0
7,1.87,0.73,0.0,1.0186,2.5,19.6,16.0,11.9
3,2.79,0.69,0.03,1.017,9.6,23.4,17.9,10.6
2,2.86,0.62,0.0,1.012,11.8,25.1,19.6,12.8
1,2.68,0.55,0.0,1.0093,7.9,25.7,20.2,13.0
2,2.85,0.53,0.1,1.0096,8.6,27.5,20.7,13.3
4,2.2,0.64,0.02,1.0109,5.8,24.8,18.9,16.2
3,3.19,0.51,0.0,1.0132,12.3,25.8,20.7,13.6
5,3.17,0.48,0.0,1.013,11.4,29.1,23.4,18.2
6,1.34,0.82,2.17,1.0078,3.0,24.4,18.2,16.9
5,1.46,0.74,0.09,1.0108,3.5,19.4,15.4,13.0
2,2.9,0.56,0.0,1.0133,8.0,22.0,17.4,11.0
0,3.56,0.53,0.0,1.0109,13.4,26.4,19.9,10.9
5,2.54,0.51,0.01,1.0074,7.2,28.6,23.4,17.6
6,2.58,0.59,0.0,1.0072,7.4,27.7,22.9,19.4
5,2.52,0.51,0.15,1.01,8.7,27.0,21.4,15.2
1,3.36,0.57,0.0,1.0131,12.6,25.6,21.3,15.4
6,2.74,0.53,0.0,1.0134,9.1,27.6,22.5,17.2
2,3.37,0.5,0.0,1.0124,12.9,28.3,22.9,16.4
4,3.03,0.53,0.0,1.0079,12.3,30.4,24.3,16.6
5,2.53,0.73,0.92,1.0095,8.2,27.5,20.3,16.4
7,1.79,0.84,0.03,1.0122,3.6,23.3,17.2,14.1
1,3.36,0.57,0.0,1.0134,13.3,24.2,19.2,15.4
2,2.62,0.64,0.16,1.0101,10.5,27.5,20.0,14.7
2,2.2,0.63,0.0,1.0094,8.2,24.0,20.0,15.5
6,2.23,0.65,0.0,1.0089,5.7,24.2,18.1,14.9
1,3.11,0.55,0.0,1.013,13.5,25.0,19.5,13.9
6,2.11,0.6,0.0,1.0132,3.1,24.5,19.4,15.8
6,2.43,0.7,0.35,1.0128,6.4,25.4,18.7,14.4
7,2.31,0.65,0.0,1.0148,7.4,22.9,18.4,15.0
5,2.89,0.58,0.0,1.0178,10.4,25.2,19.4,14.2
3,2.83,0.53,0.95,1.0165,11.2,26.7,20.6,13.9
7,2.5,0.65,0.0,1.0167,7.9,20.1,15.9,12.0
7,2.18,0.57,0.0,1.0139,5.9,23.5,18.7,11.3
6,2.13,0.7,2.4,1.0109,3.2,25.5,19.9,17.0
4,1.87,0.81,0.03,1.0125,4.6,25.2,20.5,17.5
7,2.52,0.71,0.1,1.0103,6.2,28.0,22.5,17.4
1,3.04,0.64,0.0,1.0114,11.8,28.5,23.1,17.2
2,2.71,0.62,0.0,1.0156,10.3,28.4,23.8,19.2
1,3.03,0.53,0.0,1.0107,11.2,31.6,26.7,18.7
2,2.91,0.53,0.0,1.0036,10.1,33.0,26.7,21.8
1,3.24,0.52,0.0,1.0085,13.2,31.6,25.7,17.9
0,3.37,0.55,0.0,1.0131,13.9,33.2,26.8,21.5
0,3.28,0.46,0.0,1.0142,12.3,37.0,30.7,21.5
2,3.06,0.38,0.0,1.0138,11.6,40.2,32.9,24.7
0,3.28,0.53,0.0,1.0161,11.8,34.8,28.4,22.8
1,3.3,0.58,0.0,1.0144,12.6,33.0,27.3,22.6
3,3.05,0.59,0.0,1.0153,12.4,27.8,24.5,21.0
3,3.23,0.54,0.0,1.0194,12.1,28.3,23.1,17.7
1,3.07,0.46,0.0,1.0188,13.0,26.1,21.9,16.9
2,2.9,0.57,0.0,1.0154,10.6,28.1,22.2,14.2
3,3.04,0.59,0.0,1.0146,11.4,29.6,23.3,17.1
3,3.07,0.5,0.0,1.0116,11.3,33.8,26.1,18.9
6,2.19,0.72,0.0,1.0125,4.3,27.0,21.1,16.8
8,0.48,0.86,1.57,1.0147,0.0,20.8,15.8,14.4
2,3.09,0.66,0.0,1.0156,12.1,25.0,19.3,12.9
2,3.36,0.55,0.0,1.0155,12.8,27.1,21.2,13.4
3,2.97,0.54,0.0,1.0153,11.3,29.0,21.8,14.9
3,2.77,0.54,0.0,1.0179,9.7,25.0,20.6,15.8
0,3.02,0.53,0.0,1.0189,12.8,27.6,21.9,13.3
1,3.05,0.54,0.0,1.0186,12.2,30.9,24.3,16.6
0,3.11,0.55,0.0,1.0172,12.5,34.0,27.0,18.6
0,3.24,0.51,0.0,1.014,12.9,36.2,28.5,20.5
0,3.04,0.55,0.0,1.018,12.8,31.8,27.3,21.3
0,2.91,0.64,0.0,1.0184,11.2,32.4,27.0,20.4
0,3.02,0.6,0.0,1.0138,12.1,33.5,27.4,21.9
0,2.98,0.49,0.0,1.0171,12.0,29.2,24.4,21.9
0,3.12,0.48,0.0,1.012,13.0,34.1,27.6,16.4
4,2.17,0.65,0.0,1.0171,7.4,27.6,21.9,20.3
0,2.99,0.5,0.0,1.0209,12.1,28.2,22.8,16.5
0,3.11,0.5,0.0,1.0217,13.1,29.3,22.2,14.4
0,3.15,0.49,0.0,1.0159,12.8,32.5,24.4,16.0
0,3.17,0.32,0.0,1.0096,12.1,38.2,30.4,19.3
3,2.73,0.57,0.0,1.013,9.4,29.8,22.7,17.8
7,2.3,0.69,0.0,1.0164,6.1,21.5,18.0,14.9
2,3.1,0.53,0.0,1.0184,11.8,26.8,21.2,15.1
0,3.18,0.51,0.0,1.0185,12.2,28.0,21.0,15.0
0,3.11,0.5,0.0,1.0149,12.8,30.1,23.3,14.0
1,2.86,0.45,0.0,1.0125,11.2,32.5,24.9,16.3
0,2.66,0.54,0.0,1.0134,10.9,31.8,24.6,18.0
0,2.46,0.52,0.0,1.0141,10.5,33.4,25.9,18.6
0,2.69,0.48,0.0,1.0148,11.3,35.4,26.9,19.5
2,2.74,0.42,0.32,1.0143,11.7,36.5,28.9,20.0
0,2.67,0.44,0.0,1.0158,12.1,35.0,28.8,22.2
0,3.0,0.44,0.0,1.0137,11.7,36.8,28.7,21.2
2,2.57,0.45,0.01,1.0115,11.1,36.4,28.4,21.0
3,2.29,0.57,0.0,1.0146,7.8,29.5,25.2,22.9
0,2.92,0.56,0.0,1.0181,12.0,27.6,21.6,17.0
0,2.94,0.47,0.0,1.0151,12.4,31.4,24.4,14.9
0,2.76,0.42,0.0,1.0107,11.1,35.3,28.3,20.5
2,2.59,0.56,0.5,1.011,9.9,35.3,25.3,21.2
