MADRID_cloud_cover,MADRID_global_radiation,MADRID_humidity,MADRID_precipitation,MADRID_pressure,MADRID_sunshine,MADRID_temp_max,MADRID_temp_mean,MADRID_temp_min
0,3.27,0.32,0.0,1.0144,13.2,34.2,27.1,20.0
0,3.26,0.36,0.0,1.0127,13.0,35.0,28.8,22.6
2,3.23,0.44,0.0,1.0101,12.4,35.5,29.4,23.4
1,3.15,0.38,0.0,1.0091,13.3,35.5,29.4,23.4
0,3.26,0.4,0.0,1.0082,13.1,32.0,26.2,20.4
2,3.1,0.49,0.0,1.0126,11.2,29.0,23.7,18.4
0,2.98,0.4,0.0,1.0146,13.3,32.0,26.0,20.0
0,3.25,0.39,0.0,1.0143,13.1,35.2,28.4,21.6
0,3.21,0.38,0.0,1.0121,13.2,36.5,29.4,22.2
2,3.22,0.39,0.0,1.01,13.3,35.0,28.1,21.2
0,3.23,0.38,0.0,1.0084,12.9,35.6,29.0,22.4
2,2.88,0.4,0.0,1.0096,10.1,33.4,27.4,21.4
2,2.79,0.43,0.0,1.0138,12.6,33.4,26.3,19.2
0,3.12,0.44,0.0,1.0123,13.1,35.8,28.6,21.4
0,3.17,0.37,0.0,1.0078,13.0,36.5,29.5,22.5
0,3.16,0.4,0.0,1.0078,12.8,33.5,26.6,19.8
3,2.82,0.51,0.0,1.0099,12.0,28.0,22.8,17.6
4,2.71,0.47,0.0,1.0153,11.0,25.0,19.5,14.0
2,2.88,0.46,0.0,1.0233,12.4,27.5,20.4,13.4
0,3.05,0.44,0.0,1.0216,13.0,31.8,23.3,14.8
0,3.12,0.44,0.0,1.0192,12.7,32.0,25.4,18.8
0,3.14,0.4,0.0,1.0168,12.8,33.8,27.4,21.0
0,3.16,0.35,0.0,1.0151,13.0,34.5,28.0,21.6
0,3.19,0.34,0.0,1.0132,12.8,35.2,28.5,21.8
1,3.03,0.34,0.0,1.0126,12.7,35.8,28.8,21.7
0,2.99,0.38,0.0,1.0135,12.5,36.2,29.4,22.6
4,2.7,0.36,0.01,1.0151,9.7,36.5,29.8,23.2
4,2.08,0.42,0.0,1.0124,6.1,35.0,29.2,23.4
6,1.84,0.45,0.0,1.0106,3.0,31.6,27.2,22.8
2,2.83,0.47,0.0,1.0096,11.3,34.7,27.6,20.6
7,1.62,0.51,1.4,1.0114,4.6,31.5,25.0,18.6
5,2.7,0.67,0.0,1.0159,11.2,29.2,22.6,16.0
4,2.68,0.56,0.27,1.0143,10.8,31.8,24.2,16.6
2,2.85,0.54,0.0,1.0129,11.6,31.7,25.3,18.9
4,2.67,0.54,0.0,1.0128,11.7,32.2,26.5,20.8
3,2.4,0.53,0.02,1.0145,10.7,32.2,26.4,20.7
2,2.75,0.48,0.0,1.0156,11.1,33.2,27.1,21.0
2,3.02,0.37,0.0,1.0158,12.7,33.5,26.5,19.5
4,2.7,0.46,0.0,1.0132,12.1,33.0,27.2,21.5
2,2.55,0.36,0.0,1.0127,11.7,35.0,28.6,22.2
1,2.69,0.4,0.0,1.0131,11.2,35.2,29.1,23.0
4,2.45,0.38,0.0,1.0094,10.6,35.0,29.1,23.2
3,2.05,0.61,0.81,1.0109,7.9,31.6,24.8,18.0
0,2.75,0.56,0.0,1.0119,11.9,29.0,22.5,16.0
1,2.84,0.41,0.0,1.0117,12.0,30.5,23.6,16.6
5,2.61,0.41,0.0,1.0113,11.3,31.5,25.2,19.0
1,2.43,0.45,0.0,1.0081,9.7,32.0,26.5,21.0
1,1.93,0.56,0.0,1.0091,4.5,30.5,26.0,21.6
4,2.4,0.53,0.0,1.0126,8.6,29.5,24.2,19.0
2,2.57,0.54,0.0,1.0145,10.5,28.6,23.6,18.6
5,2.14,0.58,0.0,1.0123,6.8,25.5,21.8,18.0
1,2.64,0.53,0.0,1.0135,11.1,26.6,20.8,15.0
2,2.59,0.41,0.0,1.0101,9.3,30.6,23.2,15.9
4,2.35,0.5,0.0,1.0084,8.1,24.6,20.9,17.2
0,2.6,0.46,0.0,1.0146,11.1,27.7,21.3,14.9
0,2.57,0.43,0.0,1.0111,11.0,32.0,24.6,17.2
1,2.58,0.5,0.0,1.0093,10.4,29.0,23.3,17.6
6,1.64,0.53,0.0,1.0105,5.3,25.0,19.8,14.6
2,2.59,0.54,0.0,1.0106,11.0,24.8,20.0,15.2
6,2.25,0.57,0.0,1.0089,9.2,26.5,21.8,17.2
3,2.11,0.56,0.0,1.0134,10.0,25.8,21.2,16.6
0,2.5,0.51,0.0,1.0175,10.7,26.6,20.3,14.0
0,2.39,0.53,0.0,1.0155,10.7,28.5,21.9,15.3
2,2.39,0.51,0.0,1.0115,11.0,29.0,23.1,17.2
7,1.71,0.46,0.0,1.0151,4.6,27.0,23.2,19.4
7,1.49,0.64,0.0,1.0178,3.2,25.2,21.6,18.0
3,2.2,0.6,0.0,1.0189,9.8,26.2,21.5,16.8
6,2.01,0.61,1.68,1.0173,6.0,24.5,20.8,17.0
8,0.37,0.87,0.33,1.0174,0.0,18.9,16.2,13.5
6,1.09,0.86,0.0,1.0146,2.6,19.5,16.2,12.8
8,1.16,0.83,1.21,1.0127,2.3,19.0,16.2,13.5
8,0.41,0.85,0.36,1.0071,0.0,18.0,15.5,13.0
6,1.27,0.85,0.41,1.0075,4.2,16.7,13.5,10.3
5,2.13,0.8,1.41,1.013,7.8,20.2,15.0,9.9
8,0.66,0.89,0.6,1.012,0.4,17.0,15.0,13.0
6,1.12,0.85,0.26,1.0098,3.6,21.0,17.3,13.6
4,1.8,0.66,0.0,1.0119,7.2,19.0,15.4,11.8
3,1.68,0.65,0.0,1.0124,7.2,17.4,13.8,10.2
2,2.16,0.62,0.0,1.0127,9.8,19.4,15.0,10.6
4,1.98,0.68,0.28,1.014,8.7,19.5,14.8,10.0
7,0.58,0.8,0.06,1.005,0.1,15.5,13.6,11.8
7,0.46,0.91,0.94,1.0052,0.5,13.1,11.0,9.0
5,1.81,0.69,0.0,1.0119,7.9,16.4,12.7,9.0
4,1.86,0.63,0.0,1.0199,9.0,17.4,12.8,8.2
5,1.88,0.6,0.09,1.023,7.6,15.2,12.1,9.0
7,0.8,0.74,0.1,1.0233,1.3,13.3,10.1,6.9
3,1.65,0.7,0.0,1.023,6.4,17.4,11.7,6.0
1,1.89,0.74,0.0,1.0237,8.8,18.8,14.6,10.4
2,1.84,0.67,0.0,1.0212,8.6,22.4,16.1,9.8
0,1.83,0.6,0.0,1.0218,10.3,22.0,16.9,11.8
0,1.8,0.57,0.0,1.0236,10.5,22.3,16.8,11.3
4,1.7,0.6,0.0,1.0217,9.4,22.4,17.2,12.0
3,1.53,0.56,0.0,1.0183,9.7,21.4,16.6,11.9
4,1.62,0.67,0.0,1.0166,8.1,22.2,16.8,11.4
4,1.52,0.79,0.0,1.0168,5.8,18.5,14.6,10.8
2,1.63,0.52,0.0,1.0203,10.3,16.0,11.6,7.2
1,1.7,0.66,0.0,1.0247,10.5,16.2,11.1,6.0
1,1.69,0.62,0.0,1.0251,10.1,18.5,12.4,6.3
1,1.57,0.6,0.0,1.027,10.2,18.4,12.8,7.3
2,1.44,0.58,0.0,1.0275,7.2,19.6,13.4,7.3
4,1.25,0.73,0.0,1.0227,5.6,20.6,15.2,9.7
6,1.22,0.84,0.0,1.0169,7.9,21.0,17.1,13.2
1,1.63,0.59,0.0,1.0229,10.1,19.3,15.0,10.6
4,1.49,0.66,0.0,1.0287,10.0,17.0,12.8,8.5
0,1.48,0.65,0.0,1.0277,9.8,19.6,13.6,7.7
3,1.37,0.64,0.0,1.0245,9.7,20.5,14.2,8.0
4,1.45,0.69,0.0,1.0247,9.4,19.2,14.7,10.2
2,1.47,0.65,0.0,1.0198,9.5,20.0,14.1,8.2
3,1.44,0.7,0.0,1.0173,9.2,19.2,13.7,8.2
8,1.28,0.78,0.0,1.0138,5.6,18.8,15.2,11.6
8,0.34,0.84,1.51,1.0086,0.0,15.8,13.9,12.0
8,0.39,0.9,0.51,1.0091,0.0,12.0,10.4,8.8
1,1.54,0.63,0.0,1.0195,9.7,12.8,9.2,5.6
3,1.18,0.73,0.0,1.0251,8.2,13.7,9.8,6.0
7,0.45,0.84,0.0,1.0252,0.6,13.8,11.4,9.0
1,1.31,0.77,0.0,1.0273,9.4,16.8,13.2,9.6
3,1.26,0.83,0.0,1.0281,8.9,17.2,12.5,7.8
4,1.25,0.8,0.0,1.024,7.7,20.0,14.5,9.0
2,1.22,0.86,0.0,1.0224,8.8,18.2,14.1,10.0
4,1.09,0.72,0.0,1.019,5.6,18.4,14.2,10.0
5,0.69,0.78,0.0,1.015,4.3,15.5,11.2,7.0
3,1.22,0.65,0.0,1.0158,8.6,14.6,11.1,7.6
7,0.99,0.68,0.0,1.0191,5.5,12.8,9.9,7.0
1,1.1,0.7,0.0,1.0232,8.6,12.7,9.4,6.0
1,0.84,0.79,0.0,1.0216,6.1,13.5,9.0,4.5
2,1.12,0.64,0.0,1.0178,8.9,13.2,9.6,6.0
4,1.09,0.69,0.0,1.0225,7.7,10.8,6.0,1.2
0,1.13,0.61,0.0,1.0224,9.0,12.6,7.4,2.2
0,1.23,0.56,0.0,1.0242,9.4,10.9,5.6,0.2
0,1.21,0.54,0.0,1.0197,9.2,10.0,4.9,-0.2
6,0.47,0.62,0.0,1.0178,2.3,8.0,5.5,3.0
0,1.15,0.7,0.0,1.0243,9.2,10.5,5.4,0.4
5,0.68,0.79,0.0,1.0234,2.4,11.3,5.8,0.4
2,1.14,0.66,0.0,1.0275,8.5,12.2,7.6,3.0
7,1.03,0.63,0.0,1.0257,7.4,13.3,8.8,4.3
0,1.07,0.72,0.0,1.0225,8.8,15.4,8.8,2.3
4,0.94,0.57,0.0,1.0211,7.2,10.4,7.9,5.4
1,1.17,0.54,0.0,1.0201,8.3,9.6,6.8,4.1
6,0.65,0.6,0.0,1.017,2.9,6.0,3.3,0.6
4,0.58,0.6,0.0,1.0151,3.0,8.4,5.7,3.0
7,0.5,0.61,0.0,1.0075,2.7,10.6,7.3,4.0
2,1.01,0.6,0.0,1.0134,7.4,9.3,5.6,2.0
1,1.05,0.64,0.0,1.0218,8.8,9.5,4.4,-0.7
0,1.03,0.66,0.0,1.0266,8.8,8.0,3.8,-0.4
1,1.04,0.7,0.0,1.0298,8.9,9.0,3.8,-1.3
2,0.98,0.71,0.0,1.0311,8.6,10.0,4.0,-2.0
2,0.82,0.71,0.0,1.0315,7.4,9.3,4.2,-0.8
6,0.67,0.73,0.1,1.0306,4.0,10.0,5.5,1.0
6,0.4,0.91,0.01,1.0271,1.0,12.4,9.4,6.5
6,0.69,0.94,0.0,1.0327,2.5,10.9,8.9,6.9
3,0.99,0.88,0.0,1.0358,7.5,13.4,8.5,3.6
3,0.75,0.8,0.0,1.0345,5.8,14.4,9.0,3.6
0,0.96,0.62,0.0,1.0296,8.8,14.4,8.9,3.4
1,0.92,0.6,0.0,1.0282,8.8,14.5,9.0,3.5
2,0.9,0.64,0.0,1.0282,8.7,13.6,8.0,2.4
1,0.91,0.64,0.0,1.0284,8.3,12.3,7.6,2.8
6,0.54,0.69,0.0,1.0265,2.4,11.2,6.0,0.7
5,0.49,0.68,0.0,1.0148,4.0,12.2,6.9,1.6
2,0.97,0.52,0.0,1.0233,8.5,8.9,4.6,0.3
0,0.98,0.55,0.0,1.023,7.9,7.8,3.1,-1.6
6,0.62,0.62,0.0,1.0231,3.0,6.2,3.3,0.4
1,0.95,0.61,0.0,1.0269,8.3,11.0,5.7,0.4
0,0.98,0.63,0.0,1.0303,9.0,9.6,4.7,-0.2
1,1.02,0.65,0.0,1.0316,8.9,10.0,5.5,1.0
0,1.03,0.55,0.0,1.0227,8.7,10.3,5.4,0.4
3,0.87,0.7,0.0,1.017,6.7,7.3,3.3,-0.7
8,0.36,0.78,0.8,1.0108,0.6,9.6,5.8,2.0
6,0.4,0.88,0.24,1.0087,0.2,8.6,6.9,5.2
8,0.55,0.83,0.79,1.0035,2.4,6.2,3.9,1.6
6,0.81,0.82,0.0,1.0082,1.4,8.3,5.0,1.6
4,0.57,0.84,0.0,1.0223,0.0,7.0,3.6,0.1
8,0.4,0.89,0.0,1.0294,0.0,5.5,4.4,3.2
5,0.81,0.8,0.0,1.0266,4.6,5.4,3.8,2.1
0,1.12,0.56,0.0,1.0209,5.0,14.0,8.0,2.0
0,1.11,0.46,0.0,1.0215,4.0,15.3,10.5,5.7
0,0.92,0.72,0.0,1.0264,7.1,11.4,6.9,2.4
2,0.92,0.79,0.0,1.0211,4.2,12.0,6.6,1.1
8,0.2,0.92,0.44,1.0044,0.0,10.3,6.4,2.6
3,1.08,0.66,0.0,1.0065,7.7,7.0,3.7,0.4
1,1.08,0.62,0.0,1.0145,7.5,5.2,1.8,-1.6
0,1.19,0.62,0.0,1.0213,8.3,5.5,1.5,-2.5
0,0.98,0.59,0.0,1.0229,8.2,8.0,2.8,-2.4
4,0.77,0.72,0.0,1.0198,2.0,9.4,4.9,0.4
1,1.14,0.7,0.0,1.0225,7.2,10.6,7.2,3.7
6,1.0,0.8,0.35,1.0212,6.2,10.0,5.7,1.4
6,0.72,0.82,0.0,1.0141,3.2,8.0,5.4,2.7
1,1.23,0.58,0.0,1.0264,8.9,9.6,4.8,0.0
1,1.12,0.62,0.0,1.0275,8.6,8.0,3.5,-1.0
4,1.11,0.65,0.0,1.0245,6.6,9.6,5.1,0.6
6,0.73,0.65,0.08,1.0188,1.9,9.5,6.7,3.9
8,0.35,0.78,0.53,1.0174,0.0,9.8,7.9,6.0
2,1.08,0.77,0.0,1.0223,8.6,11.5,8.2,5.0
0,1.2,0.74,0.0,1.0279,8.7,11.3,6.1,0.9
0,1.16,0.78,0.0,1.0315,8.7,12.0,6.0,0.0
7,0.76,0.88,0.0,1.029,2.5,9.4,5.4,1.3
3,1.12,0.76,0.0,1.025,6.2,13.0,9.5,6.0
0,1.27,0.74,0.0,1.0267,9.1,15.3,9.4,3.6
1,1.35,0.65,0.0,1.026,8.7,15.4,10.0,4.6
1,1.36,0.58,0.0,1.0241,9.2,15.0,9.8,4.5
1,1.45,0.3,0.0,1.024,9.3,11.6,5.8,0.0
0,1.36,0.45,0.0,1.0267,9.3,8.4,2.5,-3.4
1,1.38,0.58,0.0,1.0308,9.3,11.0,5.7,0.4
2,1.36,0.59,0.0,1.0346,8.1,11.6,6.4,1.1
4,1.3,0.6,0.0,1.0312,8.2,16.6,8.8,1.1
2,1.49,0.48,0.0,1.0263,9.2,18.2,11.1,4.0
0,1.46,0.53,0.0,1.0222,9.4,14.4,9.0,3.6
1,1.43,0.54,0.0,1.0165,8.9,12.3,7.4,2.6
3,1.47,0.6,0.0,1.0194,8.4,12.0,6.9,1.8
6,0.4,0.8,0.19,1.0094,0.0,6.6,4.6,2.6
2,1.57,0.63,0.0,1.0179,9.1,5.6,2.2,-1.2
3,1.27,0.56,0.0,1.0214,7.0,9.4,4.7,0.0
5,1.08,0.64,0.0,1.0215,3.3,8.1,5.0,1.8
3,1.16,0.5,0.0,1.0226,3.1,5.8,2.4,-1.0
0,1.73,0.46,0.0,1.0265,9.7,6.6,1.7,-3.2
2,1.59,0.56,0.0,1.0257,9.7,11.6,5.3,-1.0
4,1.24,0.55,0.0,1.0236,5.8,12.4,7.2,2.0
1,1.76,0.6,0.0,1.0236,9.9,13.7,7.6,1.6
1,1.7,0.59,0.0,1.027,10.0,14.6,8.4,2.1
3,1.65,0.61,0.0,1.0298,9.4,16.6,9.3,2.0
2,1.7,0.56,0.0,1.0283,9.3,18.4,11.7,5.0
4,1.61,0.52,0.0,1.023,7.5,18.4,11.7,5.0
4,1.78,0.6,0.0,1.0215,9.7,19.4,13.8,8.2
3,1.61,0.54,0.0,1.0233,6.2,16.4,11.2,5.9
6,0.88,0.65,0.35,1.012,3.3,14.2,10.3,6.4
8,0.44,0.81,0.14,1.013,0.5,9.7,7.0,4.2
6,0.89,0.72,0.02,1.0158,2.3,14.3,11.0,7.8
8,0.42,0.8,0.35,1.0132,0.0,10.0,8.1,6.2
3,1.69,0.68,0.0,1.0203,6.4,14.0,10.4,6.9
2,1.95,0.62,0.0,1.0262,8.6,16.0,10.2,4.3
0,1.95,0.46,0.0,1.0237,9.0,16.8,10.8,4.7
6,1.38,0.68,0.01,1.0102,3.9,14.0,9.9,5.8
4,1.56,0.53,0.0,1.0069,6.9,10.0,7.2,4.4
4,1.24,0.55,0.0,1.011,4.8,8.6,5.2,1.7
4,1.72,0.56,0.0,1.0136,7.8,11.4,6.3,1.2
2,2.17,0.56,0.0,1.013,7.7,12.3,7.1,1.9
5,1.34,0.66,0.0,1.0102,3.3,13.6,9.4,5.3
6,1.68,0.62,0.0,1.0076,5.6,15.9,10.2,4.6
6,1.84,0.71,0.0,1.0081,6.0,17.8,12.2,6.6
6,1.31,0.7,1.22,1.008,4.4,17.4,12.8,8.3
5,1.56,0.68,0.1,1.0108,5.6,13.5,9.0,4.4
6,1.94,0.61,0.03,1.0109,5.2,15.4,11.2,6.9
8,1.2,0.7,0.0,1.0152,0.2,14.8,11.6,8.4
7,0.94,0.69,0.12,1.0174,0.0,14.0,11.5,9.0
4,1.98,0.61,0.0,1.0177,7.4,19.0,14.3,9.6
1,2.26,0.5,0.0,1.0169,9.8,20.0,14.0,8.0
0,2.31,0.4,0.0,1.0187,10.7,19.2,13.8,8.5
2,2.33,0.49,0.0,1.0187,10.0,20.0,14.0,8.0
0,2.47,0.44,0.0,1.0185,11.1,18.3,11.6,5.0
0,2.36,0.46,0.0,1.0155,10.7,20.0,13.5,7.0
0,2.5,0.41,0.0,1.0155,11.1,18.0,12.8,7.5
0,2.53,0.48,0.0,1.0144,11.1,18.4,11.2,4.0
7,0.63,0.71,0.38,1.009,0.0,11.6,9.2,6.8
6,1.37,0.78,0.11,1.0054,3.2,13.7,8.6,3.4
4,2.31,0.53,0.0,1.0119,8.5,12.2,7.3,2.4
6,1.41,0.58,0.28,1.0125,7.0,12.4,8.3,4.2
2,2.56,0.53,0.0,1.0176,10.9,15.2,9.9,4.6
2,2.41,0.54,0.0,1.018,10.5,19.5,12.2,5.0
2,2.51,0.5,0.0,1.0161,10.8,19.8,13.2,6.6
6,2.31,0.46,0.0,1.0112,8.0,23.4,16.2,8.9
6,2.06,0.54,0.09,1.0126,6.5,16.4,12.9,9.4
3,2.58,0.58,0.0,1.0196,10.8,19.0,12.6,6.2
4,2.57,0.56,0.0,1.0227,11.4,23.7,16.6,9.6
5,2.5,0.52,0.0,1.0224,10.8,25.6,19.4,13.3
1,2.63,0.44,0.0,1.0236,11.6,26.5,20.6,14.6
3,2.46,0.54,0.0,1.0233,10.4,27.3,20.6,13.9
6,1.61,0.56,0.0,1.0232,1.9,19.8,15.8,11.8
2,2.9,0.44,0.0,1.0217,11.2,19.6,14.2,8.8
3,2.91,0.5,0.0,1.0205,11.2,19.6,13.0,6.4
3,2.65,0.5,0.0,1.0213,9.1,22.8,15.1,7.4
0,2.87,0.43,0.0,1.023,11.9,21.6,16.1,10.6
2,2.83,0.46,0.0,1.0165,11.7,23.3,15.0,6.7
0,2.89,0.47,0.0,1.0153,11.8,18.9,13.6,8.2
1,2.87,0.47,0.01,1.0052,10.9,21.2,13.6,6.0
6,1.28,0.59,0.04,1.0081,0.9,10.5,7.2,3.8
7,2.19,0.76,0.21,1.0094,6.5,11.5,6.4,1.3
6,2.33,0.56,0.0,1.0156,10.6,14.2,9.1,4.0
2,2.98,0.5,0.0,1.0225,11.1,16.7,9.8,3.0
3,2.72,0.47,0.0,1.0178,11.3,21.6,14.1,6.6
7,1.6,0.65,0.02,1.014,2.0,19.2,15.2,11.3
5,2.52,0.71,0.0,1.0133,10.8,20.2,15.7,11.2
4,2.68,0.62,0.0,1.019,8.8,18.5,13.9,9.3
4,2.66,0.54,0.0,1.0182,8.6,18.8,14.2,9.7
1,3.08,0.55,0.0,1.0171,9.7,21.5,14.8,8.2
4,2.17,0.69,0.06,1.0123,6.7,20.0,13.6,7.1
5,1.84,0.65,0.16,1.0091,6.3,16.6,11.9,7.2
7,1.27,0.93,2.26,1.0075,2.3,15.0,10.9,6.8
6,1.81,0.82,0.1,1.004,2.8,15.4,11.0,6.5
6,1.36,0.74,0.23,1.0088,2.0,14.9,11.2,7.5
6,2.47,0.73,0.08,1.0134,5.9,18.0,13.2,8.5
7,2.27,0.69,1.84,1.0113,3.7,19.7,14.6,9.5
8,1.63,0.8,0.0,1.0111,1.0,18.0,13.5,9.0
6,2.12,0.7,0.04,1.0113,3.9,19.0,14.8,10.6
4,2.53,0.73,0.0,1.0118,7.2,20.5,14.8,9.1
7,2.11,0.66,0.02,1.0141,1.6,21.5,17.4,13.4
7,1.79,0.79,0.18,1.0136,0.0,23.0,17.8,12.6
7,1.69,0.84,0.4,1.0118,0.0,20.2,15.5,10.8
1,2.42,0.66,0.0,1.0156,6.6,20.3,14.4,8.5
7,2.18,0.64,0.0,1.0138,2.4,23.6,17.4,11.1
6,3.03,0.6,0.0,1.017,5.4,25.6,18.4,11.2
5,2.35,0.55,0.0,1.017,6.1,28.0,21.2,14.3
2,2.43,0.48,0.0,1.0133,6.5,30.6,22.4,14.1
5,2.84,0.45,0.0,1.0123,4.3,30.4,23.5,16.6
3,2.4,0.54,0.0,1.0106,6.3,26.8,20.8,14.9
1,3.17,0.58,0.0,1.009,11.1,22.6,18.2,13.8
5,2.64,0.52,0.0,1.0059,9.9,20.4,15.6,10.8
5,1.59,0.67,0.71,1.0058,5.1,16.2,12.8,9.4
6,1.67,0.8,0.4,1.0094,0.0,13.5,11.0,8.5
5,2.65,0.71,0.0,1.017,9.9,16.1,11.2,6.3
5,2.11,0.57,0.0,1.0218,7.0,17.7,13.0,8.4
1,2.59,0.54,0.0,1.0219,13.1,22.9,16.4,10.0
3,3.24,0.49,0.0,1.0213,12.4,25.4,17.7,10.0
0,3.24,0.44,0.0,1.0172,13.4,27.1,20.6,14.1
3,3.34,0.45,0.0,1.0149,12.9,28.8,22.3,15.8
3,3.24,0.42,0.0,1.0128,12.4,30.5,23.7,16.9
7,2.07,0.41,0.0,1.0106,0.0,28.6,23.2,17.8
3,3.06,0.54,0.0,1.0145,9.9,23.6,19.8,16.0
5,2.89,0.55,0.0,1.0134,9.9,28.2,20.6,13.0
7,2.24,0.47,0.0,1.0148,4.6,24.0,20.3,16.6
2,3.02,0.57,0.0,1.012,10.8,27.0,20.3,13.6
7,2.11,0.69,1.18,1.0142,4.4,29.9,23.2,16.6
4,2.4,0.78,0.91,1.013,8.1,27.5,21.1,14.7
1,2.47,0.66,0.0,1.0185,13.4,22.8,18.4,14.0
1,3.26,0.6,0.0,1.0168,11.6,25.2,18.6,12.0
2,3.34,0.47,0.0,1.0172,13.4,25.7,19.4,13.1
2,2.74,0.54,0.0,1.0095,10.8,27.0,20.3,13.6
1,1.89,0.48,0.0,1.0098,11.3,23.8,17.6,11.3
6,2.88,0.48,0.0,1.0128,9.5,23.3,18.9,14.5
6,2.35,0.64,0.0,1.0184,5.0,25.4,19.3,13.2
7,1.86,0.77,0.52,1.0199,4.9,22.4,18.6,14.8
3,2.99,0.64,0.0,1.019,11.1,26.0,19.8,13.5
4,2.16,0.55,0.0,1.0162,7.3,28.5,21.8,15.2
6,2.94,0.49,0.0,1.0144,10.7,30.0,23.6,17.1
6,2.24,0.57,0.39,1.0158,7.4,29.8,22.6,15.4
1,2.6,0.72,0.0,1.0164,12.2,27.5,20.9,14.3
4,2.95,0.39,0.0,1.0171,12.6,30.4,22.6,14.7
6,2.96,0.4,0.0,1.0158,10.3,31.6,24.6,17.5
3,3.0,0.53,0.14,1.0144,10.7,28.2,22.1,16.0
3,2.97,0.63,0.0,1.0175,11.9,25.7,20.2,14.8
0,2.54,0.46,0.0,1.0164,14.2,30.0,22.6,15.2
1,2.98,0.41,0.0,1.0161,14.2,31.0,23.1,15.2
0,3.18,0.38,0.0,1.0113,14.3,34.4,25.8,17.2
1,3.35,0.44,0.0,1.0105,13.3,31.7,24.2,16.8
2,2.7,0.57,0.0,1.0114,8.6,31.9,25.2,18.5
3,2.76,0.56,0.41,1.0126,11.7,33.1,26.6,20.0
3,2.73,0.5,0.0,1.0117,12.3,31.2,24.8,18.5
2,2.9,0.56,0.0,1.0097,13.7,28.6,22.4,16.2
1,2.85,0.53,0.0,1.01,13.2,28.2,21.9,15.6
3,2.7,0.44,0.0,1.0115,8.7,28.5,22.9,17.3
0,2.9,0.49,0.0,1.0169,13.2,32.1,24.8,17.6
0,3.29,0.39,0.0,1.0162,13.9,34.6,27.7,20.8
1,3.34,0.39,0.0,1.012,12.5,36.6,29.3,22.0
0,3.29,0.34,0.0,1.0098,13.3,35.8,29.5,23.2
1,3.21,0.37,0.0,1.0089,13.6,34.2,27.0,19.9
4,2.75,0.43,0.0,1.0089,9.1,29.0,24.0,19.0
3,2.85,0.49,0.0,1.0095,10.3,28.4,22.7,17.0
0,3.32,0.37,0.0,1.015,13.8,29.4,23.4,17.3
1,3.33,0.4,0.0,1.0183,11.8,31.6,24.5,17.4
3,3.23,0.28,0.0,1.0161,13.6,35.0,27.2,19.4
0,3.3,0.35,0.0,1.0104,12.5,36.4,28.9,21.4
2,3.32,0.39,0.0,1.0073,12.5,36.0,28.2,20.4
1,3.04,0.41,0.0,1.0049,11.0,32.9,26.2,19.6
6,1.97,0.57,0.68,1.0079,5.5,27.6,21.6,15.7
4,2.99,0.64,0.0,1.0111,8.7,28.4,21.8,15.3
0,2.9,0.44,0.0,1.0136,13.6,31.6,24.9,18.2
0,3.3,0.37,0.0,1.0107,12.0,35.0,28.0,20.9
1,3.22,0.37,0.0,1.01,12.4,36.8,29.7,22.6
0,3.24,0.3,0.0,1.0095,12.7,36.1,29.6,23.2
2,3.25,0.35,0.0,1.0092,11.3,33.5,27.2,21.0
1,2.88,0.5,0.0,1.0112,11.6,31.5,25.8,20.2
0,3.17,0.38,0.0,1.0137,13.1,33.5,26.8,20.2
1,3.19,0.32,0.0,1.0134,12.3,36.4,29.3,22.2
2,2.88,0.33,0.0,1.0116,11.4,37.3,30.5,23.7
1,2.89,0.34,0.0,1.0116,12.0,35.5,28.2,21.0
1,3.15,0.4,0.0,1.0093,12.4,35.4,28.7,22.0
1,3.12,0.41,0.0,1.0088,13.0,34.4,28.4,22.4
7,1.98,0.54,0.35,1.0087,5.1,31.6,25.2,18.9
4,2.21,0.62,0.99,1.01,8.3,26.2,21.8,17.4
3,2.58,0.58,0.0,1.0134,8.6,27.3,22.0,16.7
4,2.76,0.5,0.0,1.0135,10.3,30.6,24.6,18.5
5,2.68,0.45,0.0,1.0088,9.8,32.5,25.8,19.0
4,1.91,0.52,0.02,1.0076,7.1,28.4,24.3,20.2
2,2.98,0.5,0.0,1.0096,11.4,32.4,25.8,19.3
1,2.94,0.44,0.0,1.0094,11.7,32.6,26.7,20.8
7,1.17,0.5,0.0,1.0079,0.6,28.3,24.6,21.0
4,2.42,0.52,0.0,1.0082,10.4,29.0,25.0,21.0
2,3.09,0.52,0.0,1.0094,12.7,30.3,25.0,19.8
3,2.95,0.5,0.02,1.0074,10.2,28.8,24.4,19.9
6,2.1,0.67,0.14,1.005,5.7,29.2,22.4,15.7
4,2.53,0.65,0.0,1.0061,10.6,24.8,19.8,14.8
6,2.11,0.57,0.0,1.0091,5.4,25.1,20.7,16.3
1,3.19,0.49,0.0,1.0138,13.1,28.0,22.1,16.2
0,2.85,0.44,0.0,1.0152,12.9,30.3,24.2,18.0
3,2.99,0.42,0.0,1.0111,11.0,31.4,24.7,18.0
2,2.9,0.52,0.0,1.0109,10.2,30.4,24.2,18.0
0,3.06,0.42,0.0,1.0103,12.3,33.2,26.6,20.0
0,3.13,0.39,0.0,1.0071,12.6,36.0,28.5,21.0
2,3.06,0.4,0.0,1.0057,11.2,34.0,27.5,21.0
0,3.16,0.43,0.0,1.0079,12.8,30.8,24.6,18.4
