BASEL_cloud_cover,BASEL_global_radiation,BASEL_humidity,BASEL_precipitation,BASEL_pressure,BASEL_sunshine,BASEL_temp_max,BASEL_temp_mean,BASEL_temp_min
5,1.94,0.78,0.02,1.0143,6.1,19.7,14.9,10.5
7,1.44,0.8,0.0,1.0181,1.9,18.8,13.8,10.1
5,2.06,0.76,0.0,1.0184,7.1,21.2,15.4,11.4
5,1.54,0.76,0.8,1.0116,3.7,19.3,15.0,10.0
8,1.0,0.85,0.62,1.012,0.8,15.1,13.2,11.6
8,0.61,0.75,0.03,1.0176,0.0,15.9,13.8,12.2
4,2.17,0.78,0.0,1.0173,8.6,25.7,19.1,13.3
4,2.0,0.79,0.59,1.0107,8.8,28.2,20.7,14.3
7,1.16,0.81,0.02,1.0132,1.5,20.4,17.4,13.4
3,2.43,0.71,0.0,1.0179,10.6,20.7,14.8,9.3
5,2.19,0.71,0.0,1.0157,10.6,24.7,16.7,9.0
6,1.69,0.76,0.73,1.0066,6.5,27.4,18.2,13.2
5,1.33,0.78,0.33,1.0054,4.0,18.8,14.5,12.1
7,0.73,0.79,0.29,1.0106,0.2,19.2,14.8,11.4
7,1.24,0.72,0.0,1.0173,2.7,24.2,19.7,16.5
7,1.42,0.76,0.0,1.0225,2.3,24.9,20.3,14.9
4,1.87,0.72,0.0,1.0246,8.8,25.3,20.4,15.3
0,2.19,0.7,0.0,1.0251,11.0,22.9,16.4,11.7
1,2.27,0.7,0.0,1.0212,11.8,22.3,15.3,8.8
5,1.78,0.78,0.0,1.018,8.3,24.0,17.1,11.1
4,1.75,0.73,0.0,1.0221,6.9,24.3,18.5,13.9
5,1.74,0.78,0.0,1.0223,6.8,24.3,18.2,12.4
7,1.21,0.72,0.01,1.0182,1.2,20.5,17.6,15.2
7,0.62,0.82,0.26,1.0135,0.7,15.2,11.7,7.9
5,1.28,0.8,0.94,1.0158,3.8,14.6,10.6,7.2
7,0.64,0.9,0.15,1.0207,1.1,13.1,10.3,8.9
8,0.92,0.85,0.0,1.0226,1.0,14.9,10.6,7.8
8,0.73,0.85,0.0,1.0236,0.1,13.1,10.3,6.8
7,1.28,0.85,0.0,1.0275,1.4,15.7,11.3,8.0
7,1.57,0.84,0.0,1.0298,6.0,19.5,13.0,7.0
8,0.71,0.86,0.0,1.026,0.0,16.5,13.2,10.7
4,1.61,0.82,0.0,1.0181,7.2,20.1,14.0,9.2
5,1.59,0.81,1.03,1.0134,7.4,21.2,15.1,10.0
7,1.11,0.72,0.02,1.0136,2.2,18.5,15.2,11.9
5,1.77,0.66,0.0,1.02,7.4,19.5,15.6,12.6
7,0.88,0.7,0.0,1.0258,1.4,17.6,15.2,12.1
1,1.82,0.77,0.0,1.0265,11.2,22.4,15.5,10.4
4,1.78,0.73,0.0,1.0234,11.2,24.0,15.5,9.2
6,1.33,0.71,0.0,1.0169,5.2,23.9,16.8,10.2
8,0.2,0.84,0.78,1.0193,0.0,17.0,13.0,8.5
8,0.15,0.98,2.64,1.0251,0.0,9.9,8.9,7.7
8,0.2,0.97,0.06,1.0288,0.0,11.0,9.8,8.4
5,1.14,0.85,0.0,1.0265,4.3,16.7,12.6,9.3
7,1.14,0.86,0.53,1.0221,3.8,17.6,12.6,6.7
3,1.32,0.87,0.02,1.0183,7.1,17.3,12.6,10.1
6,0.42,0.85,0.52,1.0135,1.3,15.1,12.3,10.3
8,0.39,0.75,0.58,1.0108,0.0,16.5,12.9,9.8
5,1.16,0.72,0.28,1.0068,3.7,16.0,11.0,6.1
7,1.08,0.69,0.01,1.0161,3.5,13.2,9.8,8.0
3,1.45,0.59,1.13,1.0097,9.0,24.7,16.4,8.6
8,0.32,0.91,0.71,1.0162,0.0,20.2,11.9,9.5
8,0.49,0.93,0.95,1.0117,0.0,13.9,11.7,9.7
8,0.46,0.95,1.06,1.0103,0.2,14.7,12.6,10.9
5,1.23,0.88,0.01,1.0147,5.4,17.9,12.6,7.8
3,1.12,0.89,0.0,1.0161,5.6,19.0,13.9,11.4
8,0.42,0.96,0.0,1.0235,0.0,13.6,12.2,11.3
7,0.63,0.94,0.0,1.0235,1.2,16.8,13.2,11.7
4,0.86,0.89,0.0,1.0195,2.6,20.2,15.0,10.9
6,0.63,0.92,0.01,1.013,0.4,19.8,14.5,11.8
8,0.13,0.97,2.05,1.0108,0.0,14.8,13.5,12.8
6,0.31,0.91,0.5,1.0191,0.4,13.5,10.7,6.7
3,1.12,0.88,0.0,1.0244,6.9,13.6,8.6,5.5
8,0.29,0.93,0.0,1.0231,0.0,10.9,8.7,7.3
5,1.07,0.8,0.0,1.0192,7.2,16.1,10.6,5.0
7,0.31,0.92,0.13,1.0228,0.0,13.1,10.4,7.5
6,0.73,0.93,0.0,1.0238,3.1,13.5,9.8,7.3
3,1.06,0.86,0.0,1.0204,8.3,13.7,9.8,6.6
2,1.07,0.81,0.0,1.0185,8.7,19.1,11.9,7.6
3,0.94,0.82,0.0,1.0219,6.9,19.7,12.6,7.9
8,0.3,0.92,0.23,1.0259,0.0,12.6,9.8,6.7
7,0.75,0.82,0.0,1.0254,2.8,8.9,5.0,0.8
2,0.9,0.82,0.0,1.0253,6.1,7.8,2.3,-0.7
0,1.03,0.78,0.0,1.0248,8.7,9.6,3.3,-2.2
8,0.28,0.8,0.0,1.0224,0.0,10.9,6.5,2.1
3,0.78,0.77,0.0,1.0277,4.9,8.1,3.6,-1.5
3,0.89,0.65,0.0,1.0284,5.8,6.1,2.0,-2.1
5,0.88,0.75,0.0,1.0261,6.6,10.2,4.0,-1.3
3,0.91,0.85,0.0,1.0241,7.1,10.0,4.1,0.8
8,0.32,0.89,0.0,1.0236,0.0,4.7,2.5,0.6
2,0.86,0.78,0.0,1.0214,7.6,7.2,4.2,0.4
8,0.19,0.76,0.0,1.0205,0.0,8.4,6.7,4.5
8,0.44,0.79,0.0,1.0224,0.3,14.5,10.7,8.3
4,0.62,0.87,0.0,1.0256,4.2,16.5,10.9,8.3
7,0.69,0.88,0.43,1.026,2.5,15.6,10.6,5.8
8,0.18,0.89,0.28,1.0264,0.1,13.0,9.9,5.4
4,0.72,0.82,0.0,1.0319,6.7,8.8,4.5,1.5
5,0.58,0.89,0.0,1.0319,3.1,8.8,4.0,0.4
7,0.28,0.88,0.0,1.0301,0.4,9.2,5.3,1.6
2,0.78,0.83,0.0,1.0259,7.9,11.1,5.8,1.1
8,0.15,0.93,0.51,1.021,0.0,8.9,5.7,1.4
8,0.2,0.78,0.0,1.0228,0.0,8.6,5.8,3.4
8,0.22,0.8,1.72,1.009,0.0,5.5,3.5,0.2
7,0.22,0.91,0.15,1.0147,0.0,0.5,-2.8,-6.3
5,0.34,0.89,0.07,1.0282,0.6,-4.7,-6.3,-9.4
8,0.43,0.88,0.01,1.0304,0.0,-1.6,-3.5,-7.2
8,0.54,0.86,0.0,1.0297,2.4,1.5,-0.9,-2.1
3,0.63,0.86,0.0,1.0255,6.6,3.6,0.5,-1.8
8,0.16,0.89,0.0,1.0224,0.0,2.2,1.2,-1.0
3,0.66,0.86,0.0,1.0268,6.7,4.6,1.2,-1.8
6,0.52,0.82,0.0,1.026,3.1,2.7,0.4,-2.7
8,0.12,0.86,0.03,1.0176,0.0,8.3,4.9,1.3
8,0.18,0.91,0.2,1.0058,0.0,10.5,8.3,6.0
8,0.26,0.89,0.04,0.9987,0.0,8.8,6.9,5.8
8,0.19,0.96,0.31,1.0003,0.0,6.2,4.9,4.0
6,0.28,0.87,0.0,1.0114,1.0,8.1,5.7,2.6
8,0.12,0.8,0.62,1.0082,0.0,13.3,8.7,2.7
8,0.13,0.79,1.61,1.0076,0.0,13.4,8.7,0.4
7,0.34,0.83,0.22,1.0153,1.4,5.1,2.9,1.3
8,0.26,0.86,0.09,1.0267,0.9,4.1,2.2,0.9
6,0.39,0.84,0.0,1.0342,1.2,5.0,2.8,1.2
8,0.18,0.91,1.2,1.032,0.0,3.7,2.6,1.0
8,0.18,0.95,0.73,1.0307,0.0,8.1,5.6,2.8
8,0.21,0.84,0.0,1.0328,0.0,9.5,7.9,6.0
8,0.18,0.82,0.18,1.0284,0.0,6.2,5.2,3.3
6,0.28,0.87,0.0,1.033,0.6,6.0,3.5,0.9
8,0.36,0.83,0.01,1.0341,0.8,6.1,3.7,1.0
8,0.12,0.9,0.07,1.0287,0.0,4.8,3.5,0.9
6,0.54,0.79,0.0,1.0276,6.0,0.7,-1.3,-2.7
5,0.44,0.71,0.0,1.0296,2.6,0.9,-1.5,-4.9
7,0.39,0.79,0.0,1.0331,2.0,3.7,1.6,-0.1
7,0.17,0.73,1.16,1.0207,0.0,7.7,5.6,2.1
8,0.15,0.87,0.07,1.0233,0.1,4.3,3.0,0.6
7,0.26,0.87,0.0,1.0338,0.1,3.2,1.2,-1.2
7,0.47,0.83,0.18,1.0306,4.5,7.1,3.6,1.1
8,0.22,0.86,0.07,1.0236,0.1,9.8,6.1,2.7
7,0.22,0.73,0.0,1.0263,0.1,10.8,9.5,8.4
4,0.56,0.83,0.01,1.0294,6.8,11.4,8.3,3.8
8,0.13,0.89,0.0,1.0311,0.0,7.3,5.3,2.6
5,0.46,0.79,0.0,1.0333,4.1,8.2,5.4,2.2
2,0.55,0.89,0.0,1.0364,6.6,6.2,2.9,1.0
5,0.51,0.87,0.0,1.0382,2.9,7.9,3.3,0.6
0,0.59,0.87,0.0,1.0384,7.2,4.7,0.9,-2.2
8,0.18,0.92,0.0,1.0395,0.0,0.3,-0.3,-1.1
8,0.16,0.83,0.0,1.0379,0.0,2.2,0.7,-0.1
7,0.2,0.87,0.0,1.0363,0.0,2.8,-0.3,-2.3
0,0.61,0.77,0.0,1.0376,7.3,3.6,0.4,-1.5
0,0.62,0.85,0.13,1.0376,7.2,2.9,-0.4,-2.4
7,0.41,0.84,0.28,1.0333,1.7,6.4,2.6,-1.5
8,0.2,0.83,0.1,1.0193,0.0,6.7,5.4,2.7
7,0.22,0.84,0.0,1.0241,0.1,7.8,6.6,5.7
6,0.26,0.82,0.0,1.0269,0.0,8.7,6.2,3.8
5,0.64,0.89,0.0,1.0217,7.7,8.7,4.3,1.3
8,0.19,0.92,0.0,1.0249,0.0,6.4,4.2,0.7
2,0.57,0.88,0.0,1.0261,6.1,9.2,5.6,2.8
3,0.53,0.8,0.12,1.0262,5.6,11.7,6.3,2.5
2,0.66,0.81,0.0,1.036,6.9,11.1,6.6,2.3
6,0.62,0.87,0.14,1.0385,5.1,8.9,4.4,0.6
4,0.46,0.9,0.01,1.0409,2.1,7.9,5.8,2.0
6,0.27,0.91,0.0,1.0376,0.0,5.2,2.6,0.8
8,0.15,0.9,0.0,1.0368,0.0,3.3,1.8,-0.6
6,0.55,0.91,0.0,1.0377,3.8,3.5,1.9,0.4
5,0.31,0.82,0.0,1.0358,0.0,3.7,1.8,-0.5
0,0.67,0.82,0.0,1.0322,7.0,5.0,1.1,-1.3
4,0.57,0.84,0.33,1.0258,3.7,3.9,1.2,-1.2
8,0.18,0.84,0.0,1.0284,0.0,6.1,3.9,1.7
8,0.39,0.94,0.0,1.036,0.5,3.9,2.1,0.8
3,0.65,0.75,0.0,1.0329,5.3,4.8,2.1,-0.3
0,0.78,0.8,0.0,1.032,7.7,4.0,0.3,-1.6
0,0.8,0.8,0.0,1.033,7.6,2.8,-0.6,-2.3
0,0.81,0.83,0.0,1.0384,7.6,3.1,-1.3,-2.9
0,0.85,0.8,0.0,1.0401,8.0,4.5,-0.6,-5.3
5,0.54,0.94,0.0,1.0444,2.4,1.5,-2.7,-4.7
8,0.33,0.92,0.0,1.0452,0.0,-0.6,-2.0,-4.0
5,0.81,0.85,0.0,1.0438,6.7,3.1,-0.6,-2.2
0,0.91,0.8,0.0,1.0393,8.1,4.9,-0.4,-4.2
5,0.84,0.9,0.0,1.037,6.0,1.1,-2.2,-3.8
8,0.8,0.87,0.0,1.0355,5.8,3.2,-1.8,-4.2
2,0.86,0.83,0.0,1.0338,7.3,4.9,-0.6,-3.7
4,0.87,0.75,0.0,1.0357,6.0,9.7,2.5,-2.8
4,0.48,0.78,0.0,1.0379,0.6,9.4,4.6,1.2
0,0.94,0.81,0.0,1.035,8.2,10.7,3.6,-1.3
0,0.99,0.86,0.0,1.0309,8.4,8.9,2.3,-0.7
5,0.8,0.93,0.0,1.0261,4.3,4.1,0.6,-1.8
0,0.95,0.85,0.0,1.0314,8.0,7.2,1.7,-0.8
2,0.94,0.86,0.0,1.041,6.8,6.8,1.4,-1.0
4,0.77,0.79,0.02,1.0409,3.5,9.0,4.0,-1.4
3,0.87,0.7,0.13,1.0356,4.9,9.0,5.3,1.2
6,0.42,0.79,0.05,1.03,0.4,6.3,3.7,1.3
6,1.0,0.59,0.01,1.0277,4.6,9.3,5.0,1.1
8,0.13,0.78,0.15,1.022,0.0,8.3,5.5,2.7
7,0.69,0.84,0.0,1.0224,1.2,7.7,5.0,1.8
8,0.32,0.84,0.04,1.0251,0.0,10.1,6.9,5.2
8,0.27,0.75,0.0,1.0294,0.0,15.8,10.6,7.1
8,0.26,0.72,1.3,1.0274,0.0,14.6,11.4,7.6
8,0.34,0.96,1.44,1.0227,0.0,7.8,6.7,5.9
8,0.16,0.94,0.05,1.0177,0.0,8.5,6.8,5.0
8,0.29,0.93,0.89,1.0101,0.0,7.8,5.5,2.5
8,0.71,0.88,0.04,0.9925,1.0,8.0,4.7,2.5
7,0.89,0.65,0.01,0.975,3.9,11.3,6.7,3.9
5,1.09,0.59,0.07,0.9747,3.9,8.0,5.1,2.1
6,0.59,0.75,1.34,0.9881,1.2,7.7,3.8,1.1
8,0.57,0.78,0.23,0.9956,0.8,6.6,4.1,2.0
5,1.11,0.6,0.14,1.0053,5.8,9.6,6.3,3.0
8,0.71,0.69,0.31,1.0122,1.7,9.9,6.9,3.2
7,0.46,0.75,0.73,1.0067,0.2,10.1,8.1,6.5
6,0.65,0.76,0.0,1.0221,1.2,11.1,7.7,4.4
3,1.52,0.67,0.0,1.0233,9.8,16.5,9.1,3.7
1,1.61,0.62,0.0,1.0207,10.6,19.1,10.6,3.7
5,1.17,0.63,0.07,1.0186,4.9,17.0,10.6,4.2
8,0.51,0.73,0.04,1.0227,0.0,9.9,5.6,2.5
4,1.6,0.68,0.0,1.0262,10.4,11.2,6.0,1.6
4,1.42,0.62,0.0,1.0245,7.4,15.9,8.2,1.5
1,1.62,0.6,0.0,1.0248,10.3,18.9,10.9,4.5
7,1.29,0.62,0.0,1.0188,6.0,19.5,11.5,5.3
7,0.72,0.73,0.0,1.0184,3.0,14.4,8.5,5.1
4,1.66,0.62,0.0,1.0218,9.4,11.3,6.6,2.5
8,0.27,0.84,0.91,1.009,0.0,9.0,7.3,4.6
8,0.41,0.79,0.51,1.0021,0.1,15.8,10.9,8.4
7,0.32,0.81,0.42,1.0076,0.0,10.1,7.9,5.2
6,0.47,0.79,0.0,1.021,0.2,5.9,3.9,0.5
3,1.63,0.77,0.0,1.0205,6.8,9.6,4.1,-1.0
2,1.61,0.67,0.0,1.0113,7.5,12.4,6.3,0.7
6,1.11,0.58,0.0,1.015,2.5,10.5,7.4,4.2
7,0.69,0.67,0.19,1.0199,0.5,14.1,9.9,5.3
5,1.4,0.63,0.0,1.0246,5.5,10.8,6.3,1.4
6,0.63,0.59,0.0,1.0219,0.9,10.9,6.2,-0.6
7,0.84,0.65,0.0,1.0223,0.7,14.1,10.9,7.5
0,2.13,0.71,0.0,1.0214,11.8,18.4,11.0,4.4
3,2.11,0.54,0.0,1.0164,11.5,24.6,14.9,7.1
4,1.92,0.51,0.0,1.0172,9.9,23.8,15.7,0.0
3,1.99,0.5,0.0,1.0215,10.0,23.6,15.9,9.7
1,1.96,0.53,0.0,1.0205,10.2,25.2,16.4,8.8
6,1.54,0.58,0.02,1.0157,4.8,22.8,15.3,9.4
8,0.23,0.89,1.39,1.0113,0.0,12.5,10.6,9.4
8,0.66,0.78,0.0,1.0072,0.4,13.2,10.9,8.7
8,0.66,0.91,0.11,1.0019,0.0,8.7,7.4,5.9
8,0.55,0.91,0.77,0.9968,0.1,9.0,6.3,4.2
7,1.13,0.78,0.07,0.9975,2.9,11.3,6.6,3.8
5,1.33,0.67,0.1,1.0083,3.2,12.3,6.6,1.8
7,1.33,0.63,0.3,1.0138,2.5,13.9,9.6,6.3
8,0.71,0.9,0.48,1.0146,0.2,10.3,7.4,5.4
7,2.23,0.7,0.0,1.0124,9.7,18.5,12.0,5.0
8,0.95,0.65,0.0,1.0082,0.4,17.6,12.6,10.4
6,2.17,0.64,0.0,1.0083,8.3,20.9,14.2,8.8
8,0.81,0.76,0.76,1.0003,0.6,15.7,10.0,5.2
8,0.43,0.92,1.16,0.9999,0.0,7.6,6.3,4.9
8,0.38,0.91,1.03,1.0083,0.0,7.1,6.5,5.9
5,1.29,0.74,0.0,1.0154,1.8,12.5,8.0,4.5
6,1.01,0.81,1.01,1.0065,1.8,13.2,7.9,4.2
8,0.43,0.92,1.42,1.0057,0.0,7.8,6.7,6.0
8,0.89,0.85,0.05,1.0134,0.4,10.5,7.5,5.5
8,0.6,0.82,0.25,1.0153,0.1,9.6,7.5,5.5
7,1.03,0.85,0.46,1.0148,0.5,12.3,8.4,4.5
8,0.55,0.89,0.59,1.0141,0.0,8.5,6.8,3.4
7,1.07,0.77,0.28,1.0154,1.6,9.8,5.7,4.1
5,2.16,0.74,0.0,1.0166,7.1,14.3,8.3,4.3
5,1.84,0.64,0.0,1.011,5.9,18.8,11.5,3.8
8,0.64,0.82,0.48,1.0045,0.0,13.7,10.5,7.6
8,0.38,0.89,0.63,1.0032,0.0,12.4,7.7,2.7
7,1.02,0.8,0.1,1.0127,2.3,8.9,4.7,2.4
8,0.56,0.88,0.24,1.016,0.0,7.4,3.4,0.4
8,0.78,0.78,0.01,1.021,0.4,8.4,5.3,2.5
7,1.38,0.72,0.0,1.024,4.0,11.6,6.9,1.5
2,2.61,0.66,0.0,1.0247,9.7,15.8,9.2,1.5
3,2.77,0.61,0.0,1.0233,11.4,19.5,11.8,2.5
3,2.77,0.58,0.0,1.0223,12.1,23.7,14.6,4.3
2,2.67,0.64,0.0,1.0229,11.0,23.4,15.8,7.1
0,2.82,0.66,0.0,1.0242,12.3,23.6,15.9,7.4
5,2.56,0.6,0.0,1.0228,9.3,21.4,15.1,7.2
3,3.01,0.57,0.0,1.0232,13.2,17.6,10.7,3.1
5,3.0,0.59,0.0,1.0194,13.5,20.3,11.6,2.1
3,2.79,0.52,0.45,1.0127,10.9,25.2,16.8,5.0
8,0.56,0.87,0.84,1.0135,0.0,17.0,14.0,11.6
8,1.22,0.85,0.67,1.0102,0.7,19.0,13.8,11.0
7,0.92,0.86,0.37,1.0091,1.0,16.0,12.3,8.1
7,1.64,0.76,0.04,1.0146,1.0,15.5,11.6,8.3
5,2.16,0.66,0.0,1.0252,5.9,16.8,12.1,6.3
2,2.72,0.65,0.0,1.0292,10.3,19.4,12.2,4.3
3,2.51,0.63,0.0,1.0264,9.0,21.6,13.7,5.2
2,2.28,0.66,0.0,1.0238,8.3,24.0,15.4,7.0
2,2.86,0.66,0.0,1.0204,11.6,24.9,17.4,8.4
2,2.48,0.66,0.0,1.0201,9.1,24.9,17.3,9.9
1,2.75,0.62,0.0,1.0193,11.1,26.1,18.2,10.2
1,2.99,0.57,0.0,1.0176,13.0,26.4,18.6,9.4
2,2.85,0.56,0.0,1.0178,11.6,26.0,19.6,11.5
1,3.09,0.5,0.0,1.019,13.7,25.7,19.3,13.6
1,3.06,0.52,0.0,1.0183,13.5,27.1,20.1,11.9
2,2.89,0.54,0.0,1.0192,11.4,26.4,19.1,10.9
3,3.05,0.57,0.04,1.0198,11.7,26.5,19.7,12.0
4,2.8,0.61,0.0,1.0197,9.5,25.9,18.3,12.4
5,2.43,0.69,0.11,1.0188,7.9,25.5,17.1,11.3
5,1.9,0.76,0.0,1.0164,4.5,21.6,16.7,13.3
5,2.11,0.69,0.14,1.0109,5.8,22.8,17.0,12.1
8,1.23,0.78,0.0,1.0121,0.5,15.8,12.6,9.2
7,0.93,0.78,0.0,1.0116,0.6,16.2,12.2,8.3
6,2.0,0.73,0.27,1.0107,4.4,19.6,13.1,7.8
7,2.24,0.69,0.0,1.0113,3.9,17.1,12.1,8.4
7,2.39,0.69,0.18,1.0122,5.9,17.0,11.7,9.1
7,1.7,0.73,0.0,1.0149,2.7,13.9,10.2,6.6
7,2.21,0.74,0.28,1.013,3.8,16.7,10.8,5.2
4,2.2,0.68,0.23,1.0148,6.2,16.2,11.2,7.2
4,2.2,0.66,0.03,1.0191,5.6,18.1,11.9,5.0
2,3.29,0.56,0.01,1.019,14.0,23.1,15.3,6.4
6,1.64,0.75,0.59,1.0182,2.8,25.3,15.4,9.7
5,2.84,0.68,0.0,1.0227,9.6,23.6,17.3,11.7
3,2.65,0.68,0.0,1.0219,8.7,23.4,17.3,9.9
1,3.12,0.57,0.0,1.0198,12.8,26.7,19.2,11.1
3,2.68,0.56,0.0,1.0201,10.4,26.0,19.0,10.5
5,2.97,0.52,0.0,1.0221,12.1,25.4,18.4,9.5
2,2.47,0.53,0.0,1.0222,10.3,24.8,18.4,10.8
5,2.9,0.47,0.0,1.0219,11.2,24.7,18.1,9.9
4,2.73,0.54,0.0,1.0202,9.7,28.5,19.2,8.9
1,3.21,0.51,0.0,1.0204,13.8,29.1,21.3,13.6
1,3.07,0.54,0.0,1.0211,13.8,28.5,20.8,11.7
4,3.01,0.48,0.0,1.0159,12.6,30.3,22.7,14.0
8,0.96,0.8,0.57,1.0153,1.9,19.9,15.6,10.7
8,0.66,0.85,0.29,1.0186,0.0,15.8,13.5,11.5
6,1.77,0.8,0.0,1.0178,0.5,22.4,17.2,12.9
3,2.99,0.68,0.0,1.0151,10.7,27.9,20.2,12.1
3,2.18,0.66,0.0,1.0134,6.5,28.9,21.0,13.8
4,2.67,0.7,1.92,1.012,7.3,25.7,19.5,13.1
5,2.59,0.65,0.01,1.0182,7.4,20.1,15.7,12.7
7,2.33,0.67,0.23,1.0174,5.1,22.7,16.0,12.1
7,1.77,0.8,0.0,1.0167,2.2,22.4,17.3,13.2
7,2.36,0.74,0.32,1.0132,5.2,26.5,19.8,15.4
8,0.77,0.89,2.48,1.0157,0.2,17.8,15.6,12.9
8,1.18,0.85,0.43,1.0193,0.4,19.4,14.9,11.0
8,0.34,0.92,0.11,1.0182,0.0,16.3,14.6,13.3
2,2.76,0.76,0.0,1.0208,9.3,26.6,19.8,13.3
2,2.7,0.63,0.08,1.0185,10.9,31.0,23.6,14.6
6,1.84,0.75,0.83,1.0156,3.3,29.0,22.8,16.8
7,1.69,0.85,0.71,1.0162,4.7,23.4,19.3,16.6
7,1.52,0.86,0.07,1.0189,1.8,22.6,19.1,16.9
7,1.41,0.85,0.45,1.0199,1.8,23.5,19.0,15.6
8,0.48,0.94,0.23,1.0213,0.0,17.3,16.2,15.3
4,2.79,0.73,0.0,1.0209,9.0,25.1,19.5,15.6
3,2.78,0.67,0.0,1.0186,10.2,25.8,20.0,14.1
6,2.07,0.64,0.0,1.0198,3.3,20.2,16.8,11.5
1,3.12,0.63,0.0,1.0225,13.8,22.9,16.0,8.6
2,2.93,0.62,0.0,1.023,11.9,25.6,18.6,10.5
4,2.8,0.65,0.0,1.023,10.3,23.7,18.3,13.4
7,1.58,0.67,0.0,1.0204,2.2,23.7,17.5,11.1
3,3.03,0.61,0.0,1.0214,12.2,23.6,17.3,12.1
3,2.98,0.62,0.0,1.021,12.8,27.8,18.8,9.1
2,2.78,0.56,0.0,1.0193,12.5,31.3,22.4,11.9
8,1.1,0.68,0.01,1.0184,0.4,27.6,22.6,17.3
7,2.25,0.65,0.0,1.0182,5.9,33.0,25.3,19.2
3,2.12,0.67,0.16,1.0187,5.9,32.1,24.1,19.9
4,2.52,0.73,0.0,1.0193,8.3,26.4,22.2,17.6
1,2.59,0.63,0.0,1.0207,11.2,27.9,22.5,16.6
5,2.38,0.62,0.0,1.0192,6.7,27.1,21.7,15.7
3,2.48,0.58,0.0,1.0216,8.0,25.2,19.5,14.7
0,2.74,0.56,0.0,1.0184,11.7,28.3,20.5,11.5
7,1.56,0.56,0.97,1.0124,2.1,27.4,22.1,16.7
7,1.75,0.76,0.92,1.0133,2.3,20.7,16.6,12.6
7,1.44,0.77,0.13,1.0145,1.9,16.5,13.3,9.9
6,1.81,0.66,0.0,1.016,4.8,20.6,15.0,10.4
1,2.83,0.64,0.0,1.0163,12.6,21.9,15.5,8.4
0,2.81,0.6,0.0,1.0144,12.9,25.1,17.6,9.6
4,2.17,0.72,1.01,1.0104,8.0,26.7,18.5,12.3
7,1.41,0.81,0.13,1.0097,1.6,25.3,19.5,16.0
7,1.68,0.85,2.79,1.0127,5.2,27.3,19.8,16.1
5,1.35,0.81,0.56,1.0168,2.3,23.3,19.4,16.5
3,2.33,0.73,0.01,1.018,8.5,25.0,19.1,15.0
5,1.91,0.72,0.19,1.0137,6.4,26.4,19.8,13.3
6,1.94,0.73,0.0,1.0122,3.7,25.0,20.2,15.8
6,1.23,0.73,0.0,1.0132,1.4,23.4,19.7,15.8
5,2.56,0.72,0.0,1.0119,10.2,26.4,20.6,14.7
7,1.5,0.67,0.0,1.0141,2.6,24.8,21.3,17.3
1,2.56,0.65,0.0,1.0154,12.3,31.2,23.9,16.8
1,2.5,0.64,0.55,1.0138,12.5,34.5,24.9,17.3
6,1.55,0.76,0.0,1.0209,2.2,24.5,20.5,17.6
4,2.04,0.64,0.0,1.024,6.6,24.8,19.3,13.7
1,2.61,0.65,0.0,1.0182,13.0,28.9,20.4,11.7
2,2.39,0.62,0.0,1.0164,12.0,30.0,22.4,14.4
4,2.34,0.61,0.0,1.0184,10.8,30.5,23.9,17.7
5,1.95,0.71,0.0,1.0205,5.6,28.1,22.0,17.1
5,1.95,0.74,0.0,1.0221,7.8,26.0,21.0,17.5
5,2.16,0.66,0.0,1.019,10.1,25.9,19.9,15.1
4,2.31,0.54,0.01,1.0141,10.7,26.1,19.8,11.8
8,0.73,0.74,0.18,1.0118,0.1,22.4,18.4,15.9
8,0.69,0.87,0.79,1.01,1.0,20.3,16.2,13.6
5,1.68,0.76,0.57,1.0175,6.4,18.5,13.2,10.3
5,2.04,0.7,0.0,1.0215,8.3,18.0,12.9,8.6
1,2.31,0.63,0.0,1.0184,12.0,20.9,13.8,7.0
1,2.37,0.63,0.0,1.0157,12.2,22.5,15.4,8.0
7,1.27,0.7,0.0,1.0163,1.8,20.2,15.5,10.3
8,0.28,0.86,0.06,1.0182,0.1,16.4,14.1,12.9
8,0.6,0.89,0.87,1.0201,0.2,15.4,12.1,10.2
8,0.66,0.86,0.0,1.0229,0.0,14.4,11.5,9.0
5,1.83,0.78,0.0,1.0246,6.8,20.0,12.9,7.7
3,1.99,0.74,0.0,1.0247,9.5,20.7,13.4,6.7
0,2.09,0.68,0.0,1.0198,11.5,22.7,14.9,6.9
0,2.07,0.68,0.0,1.0116,11.0,23.6,16.3,10.2
7,1.69,0.7,0.0,1.0083,5.2,23.9,17.0,10.3
2,1.6,0.67,0.0,1.0117,7.3,24.7,18.3,13.6
5,1.45,0.78,1.24,1.0148,3.0,23.3,16.8,11.4
6,0.91,0.9,0.63,1.0179,1.4,19.5,16.0,12.9
7,1.0,0.89,1.42,1.0168,2.6,21.2,14.5,12.1
7,1.02,0.8,0.0,1.0184,0.6,18.9,15.3,12.6
8,0.44,0.75,0.5,1.0179,0.0,18.4,15.5,12.0
6,1.88,0.76,0.0,1.0179,9.5,24.2,18.1,13.8
3,1.82,0.73,0.0,1.0167,9.3,27.4,19.3,12.5
1,1.81,0.7,0.0,1.018,10.3,28.8,21.1,14.6
7,0.93,0.77,0.05,1.0206,0.7,24.1,18.6,14.4
3,1.56,0.83,0.0,1.0249,7.5,25.2,18.6,14.5
